id,listing_url,longitude,latitude,guest_num,room_type,price,instant_bookable,bedrooms,beds,bathrooms,superhost,pet_allowed,event_allowed,smoking_allowed,Free_parking,Family_kid_friendly,Washer,Hangers,Lock_on_bedroom_door,Wireless_Internet,Laptop_friendly_workspace,TV,Shampoo,Self_Check_in,Heating,Hair_dryer,Indoor_fireplace,Dryer,Iron,Breakfast,Doorman,Buzzer_wireless_intercom,Air_conditioning,Pool,Kitchen,crime_count
6115913,https://www.airbnb.com/rooms/6115913,-79.30476693354059,43.669449706463816,5,Entire home/apt,476.0,f,3,3,1.0,f,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,4
13065413,https://www.airbnb.com/rooms/13065413,-79.30624785230773,43.668286265978224,4,Entire home/apt,74.0,f,1,2,1.0,t,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,14
2207257,https://www.airbnb.com/rooms/2207257,-79.30555456236434,43.668636948145284,6,Entire home/apt,150.0,f,2,3,1.0,t,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,12
15476706,https://www.airbnb.com/rooms/15476706,-79.30095883435995,43.670282760239324,2,Entire home/apt,115.0,f,1,1,1.0,f,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,9
11168201,https://www.airbnb.com/rooms/11168201,-79.30432217149972,43.66592292672163,2,Entire home/apt,99.0,f,1,1,1.0,f,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,4
13815465,https://www.airbnb.com/rooms/13815465,-79.30570146844076,43.66810540870446,3,Entire home/apt,126.0,f,2,2,1.0,f,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,9
13660679,https://www.airbnb.com/rooms/13660679,-79.28575458556311,43.671797092424406,2,Entire home/apt,68.0,f,1,1,1.0,t,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,2
3880373,https://www.airbnb.com/rooms/3880373,-79.28393282509256,43.673294369293316,7,Entire home/apt,289.0,f,3,3,2.0,f,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,3
9434177,https://www.airbnb.com/rooms/9434177,-79.29833163826899,43.669666041617354,1,Entire home/apt,45.0,f,1,1,1.0,f,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6
13384437,https://www.airbnb.com/rooms/13384437,-79.29590769367731,43.67078873101586,6,Entire home/apt,100.0,f,3,4,1.0,f,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,6
2698178,https://www.airbnb.com/rooms/2698178,-79.30407206212783,43.668571136135576,2,Entire home/apt,100.0,f,0,1,1.0,t,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,4
13847004,https://www.airbnb.com/rooms/13847004,-79.2992495188517,43.66693416532444,7,Entire home/apt,399.0,f,4,4,3.5,t,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
13559244,https://www.airbnb.com/rooms/13559244,-79.30691292805933,43.6739033786221,2,Entire home/apt,88.0,f,1,1,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,11
12761272,https://www.airbnb.com/rooms/12761272,-79.30068635112087,43.67790779421888,1,Shared room,59.0,f,1,1,1.0,f,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,21
15942759,https://www.airbnb.com/rooms/15942759,-79.31097688500407,43.668218540482094,2,Private room,45.0,f,1,1,1.0,f,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3
13657853,https://www.airbnb.com/rooms/13657853,-79.30762984956114,43.672008342062156,1,Private room,6500.0,t,1,1,1.5,f,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4
5560972,https://www.airbnb.com/rooms/5560972,-79.3097923669804,43.67032215061086,2,Entire home/apt,69.0,f,0,1,1.0,t,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,3
1369091,https://www.airbnb.com/rooms/1369091,-79.30827119182395,43.6691227798159,2,Entire home/apt,85.0,f,1,1,1.0,f,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,3
6632283,https://www.airbnb.com/rooms/6632283,-79.3194760837488,43.663850840232804,4,Entire home/apt,95.0,f,1,2,1.0,t,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,12
7263158,https://www.airbnb.com/rooms/7263158,-79.30783355086389,43.667682120071966,2,Entire home/apt,80.0,f,1,1,1.0,t,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7
8168657,https://www.airbnb.com/rooms/8168657,-79.30792362464813,43.668260489067954,2,Entire home/apt,126.0,f,1,1,2.5,t,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,3
14819761,https://www.airbnb.com/rooms/14819761,-79.30762926806241,43.6735379225082,2,Entire home/apt,130.0,f,1,1,1.0,f,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,12
15127295,https://www.airbnb.com/rooms/15127295,-79.30971933027527,43.663738612231576,8,Entire home/apt,380.0,f,4,5,2.5,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,2
14732164,https://www.airbnb.com/rooms/14732164,-79.31033837651529,43.665750607900094,8,Entire home/apt,695.0,t,4,4,4.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,2
14826260,https://www.airbnb.com/rooms/14826260,-79.3101542451916,43.671347898897075,6,Entire home/apt,195.0,f,3,4,2.0,f,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
16267721,https://www.airbnb.com/rooms/16267721,-79.30867605541758,43.66916956011469,4,Entire home/apt,399.0,f,2,2,2.0,t,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,2
9488909,https://www.airbnb.com/rooms/9488909,-79.31053842034228,43.6671620642011,2,Entire home/apt,130.0,f,1,1,1.0,f,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,4
15950107,https://www.airbnb.com/rooms/15950107,-79.30794164319808,43.66425445880924,12,Entire home/apt,1351.0,f,5,5,3.5,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
1825306,https://www.airbnb.com/rooms/1825306,-79.30731922737354,43.67241581235323,1,Entire home/apt,85.0,f,1,1,1.0,f,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
6850806,https://www.airbnb.com/rooms/6850806,-79.28917746114747,43.67349155699913,2,Entire home/apt,109.0,f,0,1,1.0,f,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3
12288385,https://www.airbnb.com/rooms/12288385,-79.30038887701815,43.67715464399664,4,Shared room,99.0,f,1,3,1.0,f,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,20
2885993,https://www.airbnb.com/rooms/2885993,-79.29193315598003,43.67079360919732,4,Entire home/apt,120.0,f,1,1,1.0,t,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,3
1085461,https://www.airbnb.com/rooms/1085461,-79.29408558940764,43.67220189902074,6,Entire home/apt,300.0,f,2,2,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,7
363057,https://www.airbnb.com/rooms/363057,-79.29839320198322,43.67112958341927,6,Entire home/apt,209.0,f,2,3,1.5,f,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,6
12812398,https://www.airbnb.com/rooms/12812398,-79.30758389277031,43.672814619814794,4,Entire home/apt,253.0,t,2,3,1.0,f,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
15436524,https://www.airbnb.com/rooms/15436524,-79.28605177816598,43.673742981792344,2,Entire home/apt,69.0,f,0,1,1.0,f,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,4
12681621,https://www.airbnb.com/rooms/12681621,-79.31079808754382,43.670516393316355,2,Entire home/apt,91.0,t,1,1,1.0,f,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,7
9309550,https://www.airbnb.com/rooms/9309550,-79.29594399074347,43.67249057464868,2,Entire home/apt,99.0,f,0,1,1.0,f,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,2
13406543,https://www.airbnb.com/rooms/13406543,-79.30567229203534,43.67356834135377,4,Entire home/apt,200.0,f,2,2,1.0,f,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
13862919,https://www.airbnb.com/rooms/13862919,-79.30857691694408,43.66753798434257,1,Private room,85.0,t,1,1,1.0,f,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,3
14919570,https://www.airbnb.com/rooms/14919570,-79.2885217071983,43.67080167898072,2,Entire home/apt,70.0,f,1,1,1.0,f,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1321398,https://www.airbnb.com/rooms/1321398,-79.28535114516836,43.67286529465786,4,Entire home/apt,78.0,f,1,2,1.0,f,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,4
1321397,https://www.airbnb.com/rooms/1321397,-79.2871181623698,43.67238822429286,6,Entire home/apt,276.0,f,3,3,1.5,f,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,5
5579677,https://www.airbnb.com/rooms/5579677,-79.30157413605838,43.67692965860913,4,Entire home/apt,695.0,f,2,2,1.0,f,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
6169312,https://www.airbnb.com/rooms/6169312,-79.30481597845696,43.666371982619225,4,Entire home/apt,100.0,f,2,2,1.0,f,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,4
12853159,https://www.airbnb.com/rooms/12853159,-79.30057407407764,43.669385524191824,3,Entire home/apt,126.0,f,1,1,1.0,t,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,12
12492650,https://www.airbnb.com/rooms/12492650,-79.29901642947407,43.67499272784569,6,Entire home/apt,250.0,f,2,3,2.0,f,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
17132171,https://www.airbnb.com/rooms/17132171,-79.30372799987826,43.666866527982855,6,Entire home/apt,150.0,t,3,3,1.0,f,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
14614012,https://www.airbnb.com/rooms/14614012,-79.30354728455495,43.66999431847778,4,Entire home/apt,109.0,f,2,2,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,3
6486734,https://www.airbnb.com/rooms/6486734,-79.29187892804838,43.66849539669109,1,Private room,89.0,f,1,1,1.0,f,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6290257,https://www.airbnb.com/rooms/6290257,-79.30933769601255,43.668761572889814,2,Entire home/apt,59.0,f,1,1,1.0,t,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,5
16447885,https://www.airbnb.com/rooms/16447885,-79.29248368794342,43.67017288891032,2,Entire home/apt,80.0,f,0,1,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
19036249,https://www.airbnb.com/rooms/19036249,-79.30031047430316,43.66846849975653,2,Private room,59.0,f,2,3,1.0,f,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15112465,https://www.airbnb.com/rooms/15112465,-79.29924555392125,43.67034091697339,2,Entire home/apt,99.0,f,1,1,1.0,t,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6
14119488,https://www.airbnb.com/rooms/14119488,-79.29551139143021,43.674690144199936,2,Entire home/apt,276.0,t,1,1,1.0,f,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
732835,https://www.airbnb.com/rooms/732835,-79.30500072388301,43.674659828556365,3,Entire home/apt,80.0,f,1,2,1.0,f,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0
13740027,https://www.airbnb.com/rooms/13740027,-79.29714621881438,43.67119640537611,2,Entire home/apt,149.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,10
18562378,https://www.airbnb.com/rooms/18562378,-79.30112225907395,43.673589923292745,4,Entire home/apt,200.0,t,1,2,2.0,f,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,3
3319040,https://www.airbnb.com/rooms/3319040,-79.29034620125408,43.67087163067941,2,Entire home/apt,55.0,t,1,1,1.0,f,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
5991046,https://www.airbnb.com/rooms/5991046,-79.3059243106943,43.6742525036989,4,Entire home/apt,99.0,f,2,2,1.0,f,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
11791276,https://www.airbnb.com/rooms/11791276,-79.30922131771548,43.670021404216826,2,Entire home/apt,80.0,f,1,2,1.0,t,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,4
5898448,https://www.airbnb.com/rooms/5898448,-79.30141135984113,43.67330655651149,6,Entire home/apt,250.0,f,2,3,2.0,f,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
11200463,https://www.airbnb.com/rooms/11200463,-79.28913251610669,43.67356967425057,8,Entire home/apt,599.0,f,5,5,3.0,f,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,3
11167367,https://www.airbnb.com/rooms/11167367,-79.30591495581662,43.67126183113191,2,Entire home/apt,72.0,t,1,1,1.0,f,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,2
4779505,https://www.airbnb.com/rooms/4779505,-79.30404508265657,43.676114814925775,4,Entire home/apt,128.0,t,2,2,1.5,f,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,4
4941653,https://www.airbnb.com/rooms/4941653,-79.29414709250022,43.67566573653168,4,Entire home/apt,145.0,f,1,2,1.0,f,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
6796405,https://www.airbnb.com/rooms/6796405,-79.30919418884477,43.66854951510042,4,Entire home/apt,189.0,f,2,2,2.0,f,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,4
12738942,https://www.airbnb.com/rooms/12738942,-79.29887405345627,43.67489072400893,1,Private room,50.0,f,1,1,1.0,f,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
9905358,https://www.airbnb.com/rooms/9905358,-79.30426844922893,43.66956719179926,2,Entire home/apt,115.0,f,1,2,1.0,t,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,6
3027601,https://www.airbnb.com/rooms/3027601,-79.2846546352593,43.67102733020906,7,Entire home/apt,241.0,f,4,5,2.0,f,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
13914287,https://www.airbnb.com/rooms/13914287,-79.29598729686981,43.67204617280721,2,Entire home/apt,55.0,f,1,1,1.0,f,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,2
9604415,https://www.airbnb.com/rooms/9604415,-79.30539912680639,43.66815321944842,8,Entire home/apt,326.0,f,3,3,2.5,f,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,9
5939826,https://www.airbnb.com/rooms/5939826,-79.3020913641043,43.667297618730586,3,Entire home/apt,128.0,f,1,1,1.0,f,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0
17027568,https://www.airbnb.com/rooms/17027568,-79.3041878645062,43.66781354576413,8,Entire home/apt,397.0,f,3,3,3.0,f,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0
3923307,https://www.airbnb.com/rooms/3923307,-79.29560653408083,43.67012764966933,4,Entire home/apt,99.0,f,1,2,1.0,t,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,5
18795686,https://www.airbnb.com/rooms/18795686,-79.30563736395347,43.66588072834099,6,Entire home/apt,300.0,f,3,3,3.0,f,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,4
17585040,https://www.airbnb.com/rooms/17585040,-79.30589054444465,43.66783092026089,8,Entire home/apt,346.0,f,4,4,3.5,f,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,6
9751085,https://www.airbnb.com/rooms/9751085,-79.30710531147153,43.66927296040758,2,Entire home/apt,130.0,f,1,1,1.0,f,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,11
6935480,https://www.airbnb.com/rooms/6935480,-79.30726304323379,43.66971370409989,4,Entire home/apt,150.0,f,2,2,1.0,f,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7
5884262,https://www.airbnb.com/rooms/5884262,-79.29461372105239,43.671381006456855,1,Entire home/apt,85.0,f,1,1,0.5,f,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,8
13525382,https://www.airbnb.com/rooms/13525382,-79.30374640650527,43.67547727794437,4,Entire home/apt,89.0,f,1,2,1.0,f,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
1165585,https://www.airbnb.com/rooms/1165585,-79.28268469863737,43.673288396159066,4,Entire home/apt,228.0,f,2,2,1.0,f,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,6
18019811,https://www.airbnb.com/rooms/18019811,-79.2887270046514,43.675009782347374,2,Entire home/apt,99.0,f,1,1,1.0,f,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
2935596,https://www.airbnb.com/rooms/2935596,-79.29317648496153,43.674612944798604,6,Entire home/apt,426.0,f,4,3,3.5,t,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
13172729,https://www.airbnb.com/rooms/13172729,-79.30286576705059,43.67592149625393,2,Entire home/apt,108.0,f,0,1,1.0,t,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
18035842,https://www.airbnb.com/rooms/18035842,-79.30547438380226,43.669021157649546,5,Entire home/apt,200.0,t,3,3,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,9
14873923,https://www.airbnb.com/rooms/14873923,-79.3076116905147,43.66984046432654,2,Entire home/apt,104.0,f,1,1,1.0,f,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,2
12973241,https://www.airbnb.com/rooms/12973241,-79.29033377578041,43.66909512904577,4,Entire home/apt,120.0,f,1,1,1.0,t,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
13527303,https://www.airbnb.com/rooms/13527303,-79.30472128635442,43.675088306588925,4,Entire home/apt,89.0,f,1,2,1.0,f,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
7420499,https://www.airbnb.com/rooms/7420499,-79.29719059329177,43.67050049401399,5,Entire home/apt,109.0,f,3,3,1.0,f,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,8
13973714,https://www.airbnb.com/rooms/13973714,-79.29935725279245,43.66755973939001,7,Entire home/apt,426.0,f,4,4,3.5,f,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
18823961,https://www.airbnb.com/rooms/18823961,-79.31149202838544,43.66855488823495,1,Private room,50.0,f,1,1,1.0,f,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
14399258,https://www.airbnb.com/rooms/14399258,-79.31083325409067,43.66774094894552,2,Private room,150.0,f,1,1,1.0,t,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,3
18887437,https://www.airbnb.com/rooms/18887437,-79.29955582042962,43.67627843262143,2,Entire home/apt,107.0,f,1,1,1.0,f,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
6402327,https://www.airbnb.com/rooms/6402327,-79.29441323463828,43.669380028853645,4,Entire home/apt,139.0,f,2,2,1.0,t,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
1875379,https://www.airbnb.com/rooms/1875379,-79.30938440773052,43.67240852097385,4,Entire home/apt,112.0,t,3,3,1.0,f,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,2
6560638,https://www.airbnb.com/rooms/6560638,-79.29857135427577,43.672934563534966,8,Entire home/apt,399.0,f,3,3,2.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
9543413,https://www.airbnb.com/rooms/9543413,-79.2921921016418,43.66880337246901,2,Entire home/apt,120.0,f,1,1,1.0,f,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,2
12131603,https://www.airbnb.com/rooms/12131603,-79.28897956710728,43.66976098742526,2,Entire home/apt,65.0,f,1,1,1.0,f,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
6560972,https://www.airbnb.com/rooms/6560972,-79.29912338499956,43.67467736004985,4,Entire home/apt,149.0,f,1,2,1.0,f,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1
10296515,https://www.airbnb.com/rooms/10296515,-79.29997710387455,43.671992945161506,6,Entire home/apt,400.0,f,3,4,4.0,f,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
13506547,https://www.airbnb.com/rooms/13506547,-79.30516613990677,43.67376754090636,2,Entire home/apt,69.0,f,1,1,1.0,f,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
14227395,https://www.airbnb.com/rooms/14227395,-79.29603915871216,43.67196242894529,3,Entire home/apt,119.0,f,2,2,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,3
14882749,https://www.airbnb.com/rooms/14882749,-79.29333711241283,43.669372476809826,4,Entire home/apt,270.0,f,1,2,1.0,f,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0
7673374,https://www.airbnb.com/rooms/7673374,-79.3110191968968,43.666774116896285,2,Private room,176.0,f,1,1,1.0,t,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,4
5085586,https://www.airbnb.com/rooms/5085586,-79.30491942631095,43.67037723513307,3,Entire home/apt,91.0,f,1,2,1.0,f,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
14030029,https://www.airbnb.com/rooms/14030029,-79.28697155828121,43.67374725341456,5,Entire home/apt,200.0,f,2,2,1.0,f,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,3
6984404,https://www.airbnb.com/rooms/6984404,-79.3007710247269,43.67033234252408,2,Entire home/apt,65.0,f,2,2,1.0,f,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,12
13341011,https://www.airbnb.com/rooms/13341011,-79.30802824287733,43.66796526862211,3,Entire home/apt,203.0,f,1,1,1.0,f,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,3
18024165,https://www.airbnb.com/rooms/18024165,-79.30285243466065,43.67375577465766,8,Entire home/apt,300.0,f,3,4,3.0,f,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,3
14091953,https://www.airbnb.com/rooms/14091953,-79.29413865954967,43.6689594379616,3,Entire home/apt,91.0,f,1,1,1.0,f,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,5
13961098,https://www.airbnb.com/rooms/13961098,-79.28708162960781,43.67004895553018,2,Entire home/apt,150.0,f,1,1,1.0,f,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
8623634,https://www.airbnb.com/rooms/8623634,-79.28712995017318,43.67206263875454,5,Entire home/apt,176.0,f,2,3,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,5
5997652,https://www.airbnb.com/rooms/5997652,-79.28854239861391,43.68000397971589,3,Entire home/apt,130.0,f,2,2,1.0,f,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,6
15532622,https://www.airbnb.com/rooms/15532622,-79.29946624245873,43.66998774793293,6,Entire home/apt,326.0,f,3,3,3.0,f,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,6
12830492,https://www.airbnb.com/rooms/12830492,-79.21564748342145,43.74389895230952,1,Private room,28.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,16
10339744,https://www.airbnb.com/rooms/10339744,-79.20821672527002,43.73674483450486,2,Private room,50.0,f,1,1,1.0,f,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
7024824,https://www.airbnb.com/rooms/7024824,-79.2182170909876,43.72901162797408,11,Entire home/apt,1500.0,f,4,7,5.5,t,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
14968987,https://www.airbnb.com/rooms/14968987,-79.21517686818291,43.73063512782536,2,Entire home/apt,138.0,f,1,2,1.0,f,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
